"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Row #","Top Row","Category: ID","Category: Name","Category","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Barcode","Variant SKU","Variant Price","Variant Compare At Price","Variant Image","Image Src","Image Position","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1769","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574571834","MERGE","Design","PNW Coast (Circle)","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-PNWC.png?v=1720754328","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-ONPP.png?v=1720754245","80","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1770","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574604602","MERGE","Design","Farm","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FARM.png?v=1720754323","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SLUG.png?v=1720754261","81","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1771","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574637370","MERGE","Design","PNW Coast (Clouds)","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-WCCL.png?v=1720754318","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BIRK.png?v=1720754209","82","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1772","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574670138","MERGE","Design","Salmon","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SALM.png?v=1720754299","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-LUNA.png?v=1720754507","83","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1773","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574702906","MERGE","Design","Olympic National Park (Circle)","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-ONPC.png?v=1720754249","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-PICK.png?v=1720754501","84","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1774","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574735674","MERGE","Design","Olympic National Park (Square)","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-ONPP.png?v=1720754245","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-IRBG.png?v=1720754494","85","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1775","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574768442","MERGE","Design","Slug","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SLUG.png?v=1720754261","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FBRO.png?v=1720754485","86","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1776","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574801210","MERGE","Design","Birkenstocks","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BIRK.png?v=1720754209","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FACI.png?v=1720754479","87","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1777","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574833978","MERGE","Design","Luna Moth","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-LUNA.png?v=1720754507","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-KANS.png?v=1720754472","88","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1778","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574866746","MERGE","Design","Pickle Ball Player","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-PICK.png?v=1720754501","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-OK.png?v=1720754465","89","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1779","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574899514","MERGE","Design","I'd Rather Be Golfing","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-IRBG.png?v=1720754494","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-MOVA.png?v=1720754457","90","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1780","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574932282","MERGE","Design","Ford Bronco","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FBRO.png?v=1720754485","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-GOTE.png?v=1720754445","91","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1781","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574965050","MERGE","Design","Farm (Circle)","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FACI.png?v=1720754479","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-MESA.png?v=1720754424","92","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1782","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030574997818","MERGE","Design","Kansas","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-KANS.png?v=1720754472","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-NBFA.png?v=1720754419","93","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1783","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030575030586","MERGE","Design","Oklahoma","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-OK.png?v=1720754465","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-IA.png?v=1720754289","94","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1784","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030575063354","MERGE","Design","Mountain Valley","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-MOVA.png?v=1720754457","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-LOUI.png?v=1720754412","95","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1785","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030575096122","MERGE","Design","Golf Driver","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-GOTE.png?v=1720754445","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-HUMP.png?v=1720754556","96","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1786","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030575128890","MERGE","Design","Mesa Landscape","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-MESA.png?v=1720754424","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-OTTE_110705e5-e301-4622-8ef9-6cb130f24d51.png?v=1720754567","97","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1787","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030575161658","MERGE","Design","Nebraska Farm","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-NBFA.png?v=1720754419","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-WITW.png?v=1720754577","98","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1788","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030575194426","MERGE","Design","Iowa","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-IA.png?v=1720754289","","","","","","","",""
"9347733061946","eco-sticker","MERGE","Eco Sticker","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:27 -0400","2024-07-13 21:55:29 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/eco-sticker","1789","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","49030575227194","MERGE","Design","Louisiana","","","","","1.50","3.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-LOUI.png?v=1720754412","","","","","","","",""
"9347733455162","eco-sticker-hanging-packaging","MERGE","Eco Sticker | Hanging Packaging","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:29 -0400","2024-06-28 14:02:50 -0400","Active","true","2024-06-01 01:25:29 -0400","global","","false","https://wholesale.zootility.com/products/eco-sticker-hanging-packaging","1790","true","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716895224122","MERGE","Design","Bigfoot - I Believe In You","","","","SS-ESC-IBIY","2.00","4.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-IBIY.png?v=1718819741","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-IBIY.png?v=1718819741","1","","","12","false","",""
"9347733455162","eco-sticker-hanging-packaging","MERGE","Eco Sticker | Hanging Packaging","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:29 -0400","2024-06-28 14:02:50 -0400","Active","true","2024-06-01 01:25:29 -0400","global","","false","https://wholesale.zootility.com/products/eco-sticker-hanging-packaging","1791","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716895289658","MERGE","Design","Hedgehog - Free Hugs","","","","SS-ESC-HFH","2.00","4.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ESC-HFH.png?v=1718819890","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ESC-HFH.png?v=1718819890","2","","","","","",""
"9347733455162","eco-sticker-hanging-packaging","MERGE","Eco Sticker | Hanging Packaging","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:29 -0400","2024-06-28 14:02:50 -0400","Active","true","2024-06-01 01:25:29 -0400","global","","false","https://wholesale.zootility.com/products/eco-sticker-hanging-packaging","1792","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716895322426","MERGE","Design","Get Outside","","","","SS-ESC-GETO","2.00","4.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ESC-GETO.png?v=1718819895","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ESC-GETO.png?v=1718819895","3","","","","","",""
"9347733455162","eco-sticker-hanging-packaging","MERGE","Eco Sticker | Hanging Packaging","","Zootility","Sustainable Stickers","","REPLACE","2024-06-01 01:25:29 -0400","2024-06-28 14:02:50 -0400","Active","true","2024-06-01 01:25:29 -0400","global","","false","https://wholesale.zootility.com/products/eco-sticker-hanging-packaging","1793","","417","Decorative Stickers","Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers","48716895355194","MERGE","Design","Axolotl - Stay Weird","","","","SS-ESC-ASW","2.00","4.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ESC-ASW.png?v=1718819903","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ESC-ASW.png?v=1718819903","4","","","","","",""
